cifar_index,label
27619,3
14521,4
47200,2
22238,0
18659,0
31992,7
45469,5
43922,3
6950,4
1409,2
28224,2
3657,9
34553,2
3235,2
11254,4
4585,1
16227,7
9719,7
8602,9
5138,9
8983,6
18019,9
9265,8
4388,3
27160,9
23893,8
20880,2
20145,2
20344,3
24582,4
49387,0
15109,2
35997,4
30677,4
362,7
1836,6
36781,3
21535,7
21971,1
19510,4
9076,8
20451,5
44717,4
41810,4
46364,7
8571,1
39772,4
8608,7
20420,9
25425,5
8674,5
41543,8
41569,3
36693,0
12760,9
17021,9
17182,7
47337,0
24840,5
17549,7
38427,5
40948,9
16847,8
15654,2
17442,8
23559,2
34136,3
23947,5
37239,1
19103,0
27974,5
22110,3
43077,0
38951,3
3194,3
10924,5
20424,0
4733,5
9990,9
13407,9
46838,3
24678,1
35281,0
29120,1
12633,7
45045,8
29452,5
48779,2
41948,1
16996,7
5789,6
38786,6
13753,6
29744,1
39224,6
18793,7
40698,9
44111,7
13835,0
5486,4
42926,8
49372,8
6560,4
18815,5
38244,2
41142,6
39020,6
3135,7
41718,5
3910,3
32185,7
31156,7
47984,6
42453,7
25184,3
35540,8
42771,7
24737,4
44430,0
43190,2
32006,3
45887,5
46498,8
17236,5
38521,3
3406,8
30442,4
39929,5
43646,1
3509,4
32036,2
26013,9
13017,9
22945,8
21688,9
45037,8
38374,8
6413,9
13132,7
32631,0
41170,1
14905,4
16827,3
2524,9
19891,9
46673,2
25191,0
45412,0
41196,6
46907,2
14389,8
32184,5
42970,3
7555,2
19751,9
15847,2
28170,4
5991,7
11375,5
45193,2
38542,1
3015,5
40866,7
49575,4
4922,5
48480,2
23274,9
21511,9
20659,4
31048,0
4038,2
47411,2
21885,2
11984,9
4638,9
20220,2
7657,9
36617,5
19376,2
23455,4
21779,4
26931,7
45240,8
41490,0
31421,6
3403,6
39819,0
49828,8
33600,3
10760,5
47998,3
48014,2
29435,9
49798,6
4483,3
21224,2
21473,4
29085,9
14735,3
45474,6
26989,9
16167,8
8771,1
17924,1
15939,5
40480,2
33560,3
46615,8
6996,2
31343,2
9794,3
28664,2
29106,6
3389,7
44059,8
16374,5
27434,0
31669,1
40263,3
29535,7
27917,9
26484,8
22733,2
29315,1
19234,3
33731,6
17242,7
4931,2
34752,4
21177,6
20677,8
4512,5
38979,4
38768,9
9335,1
45204,7
6215,5
42993,2
2405,7
36592,7
1410,1
21198,5
48524,3
21789,4
14567,0
14484,4
6670,1
22652,9
39019,2
10316,9
48797,5
18878,9
39924,3
48488,4
33202,0
42317,5
23566,0
43351,4
22985,4
26841,6
49583,9
47016,2
40466,6
42940,5
5399,5
38580,0
45368,5
16672,4
41368,1
16119,3
15318,0
47325,7
28007,5
21917,6
43479,0
3746,5
29244,0
44721,0
44992,1
20353,1
31571,9
45772,5
38628,0
22928,7
38800,8
2702,2
44932,0
3735,1
45624,4
27855,0
32691,8
1302,7
45788,8
28503,6
27228,1
31911,9
41312,2
30239,2
32329,7
20115,6
11810,4
14235,4
20392,7
30229,2
1852,2
20499,7
32461,8
13635,6
26415,6
8259,3
29426,6
5846,7
47880,7
13232,2
43866,5
37084,6
46160,3
43174,6
36012,6
19459,5
48853,7
15608,6
19006,4
17730,8
6939,7
26709,7
28028,3
39227,6
8902,5
43076,0
6334,2
7667,3
16737,9
40736,2
46812,3
15701,5
35402,9
29538,6
29695,8
46126,6
22561,2
16539,6
39337,6
608,0
6609,0
9495,0
27431,0
49221,1
929,6
32005,4
24952,5
27532,8
25468,9
4240,0
16392,0
41150,7
6641,7
29610,4
6430,3
4294,3
49117,3
14527,3
20531,3
23235,3
8873,6
22300,8
41390,7
38180,7
1599,1
43735,3
15187,9
5687,8
23561,7
4610,5
16170,9
38718,0
16571,2
16909,9
23411,6
47144,4
35675,4
43536,7
5618,2
43347,5
25513,8
3967,8
3579,8
4433,7
22737,5
18982,9
48333,8
1448,1
10429,5
4185,1
24798,2
4030,0
9804,5
47459,7
28704,3
4005,9
32331,8
12398,2
47598,7
30781,7
17408,7
14104,4
3533,4
20421,5
44293,5
21363,2
46976,3
41064,6
38996,2
43223,7
6485,4
361,6
583,3
46293,2
11294,3
18017,7
23040,6
32010,6
13623,8
34377,2
3520,2
6768,6
42095,7
7426,3
15020,7
31866,4
870,8
11267,5
41544,9
46902,0
6731,1
17051,3
5395,9
44814,6
5302,6
10292,1
21864,3
2513,0
34269,1
30890,7
10253,6
32980,3
49966,6
34267,4
38100,3
29032,5
7487,3
17382,2
47719,2
36895,7
29323,7
1210,6
26015,8
32163,9
3211,0
48191,4
14919,3
43041,2
44659,8
43447,1
7521,2
10023,4
12101,6
31821,2
36240,3
47404,0
5817,2
22036,7
46711,7
4006,1
6932,6
23063,3
28537,8
24163,0
25754,8
49688,9
38349,2
4869,0
10491,1
27836,7
48834,3
36013,8
11678,9
20288,8
5202,1
8301,8
5586,3
12853,3
37969,2
