cifar_index,label
22085,6
27619,3
44768,3
37963,4
7748,8
33278,6
43068,1
40558,3
27440,0
14521,4
17483,4
2063,7
25285,9
49394,6
47200,2
42958,1
20610,4
1776,7
4742,8
801,3
22238,0
18659,0
38354,4
33083,2
2415,4
31992,7
45469,5
21433,2
37662,3
33311,5
33612,3
36680,7
12958,2
43922,3
39071,3
26222,9
6978,5
4431,2
6950,4
1409,2
45921,3
25601,7
20327,1
30889,5
28224,2
3657,9
3176,4
34553,2
20474,0
45111,4
32383,7
3235,2
11254,4
27196,9
33204,2
22694,9
49662,9
23295,3
4585,1
16227,7
43789,1
22574,7
9719,7
8602,9
5138,9
43931,7
5340,2
33760,8
28318,9
28600,4
29306,9
42034,7
21841,2
3255,7
8983,6
38197,6
22662,3
18019,9
9265,8
29905,1
47809,6
9883,8
8741,0
22140,9
6122,1
4388,3
27160,9
16108,8
27706,0
38359,5
12214,6
25611,1
47660,9
18226,9
23893,8
11100,0
30066,7
48874,8
44006,7
41491,6
19277,0
17204,6
11155,5
1406,4
14252,2
46507,1
20880,2
20145,2
7937,6
35356,1
8819,2
45431,9
8321,2
32306,8
20344,3
24582,4
23064,2
32968,0
43408,8
36164,6
7820,6
49387,0
25332,4
38281,4
18960,3
35523,7
5144,1
31317,8
5196,1
15109,2
35997,4
7444,0
37139,9
48476,0
39168,7
2952,8
30677,4
43774,7
362,7
10319,5
26600,9
1836,6
36781,3
28303,6
36062,6
18189,5
37645,2
21535,7
44556,8
21971,1
21565,8
18635,2
18696,1
19510,4
30568,7
4109,2
9076,8
904,4
45774,6
14967,1
21331,1
40877,3
30215,9
45620,8
47063,8
34158,9
20451,5
3085,1
22632,5
7424,4
44717,4
41810,4
19470,9
13021,4
41240,8
46364,7
27365,9
47151,1
27589,9
29640,6
8571,1
2117,5
39772,4
36839,7
31389,7
8608,7
19227,8
36985,8
38666,8
25538,0
5710,7
31605,9
20420,9
25425,5
39599,3
43514,1
9535,1
8674,5
33880,3
24053,8
41543,8
37065,0
11009,6
27502,0
26399,3
41569,3
5766,7
21409,7
46742,3
36693,0
6949,6
1672,9
33368,0
25530,2
45221,4
4727,2
12760,9
16429,6
11974,7
34324,6
10494,9
30750,1
37075,4
17021,9
17182,7
24307,6
11296,9
12596,6
37283,2
33999,0
12353,8
826,8
20007,3
47337,0
23428,1
24840,5
17549,7
38427,5
4181,6
20576,7
23275,1
31646,5
40948,9
48596,7
16847,8
15654,2
26071,5
6117,7
15907,2
12727,4
17442,8
18263,1
41766,4
38803,7
49497,0
32613,0
36939,8
48133,8
15815,5
37302,7
23559,2
32782,5
3610,2
44400,4
19012,5
34136,3
23947,5
14869,4
7321,6
37264,1
15022,8
18738,4
18420,6
4525,2
46841,3
37239,1
9623,8
49729,5
19103,0
30042,5
13226,2
2134,6
37978,0
22439,6
49904,9
3278,5
39689,3
11934,2
27974,5
17246,8
44283,4
1515,8
16273,3
673,2
32206,0
48336,8
22110,3
41705,3
46460,4
5663,1
17086,2
43077,0
9972,8
46846,6
35135,4
12719,1
38951,3
17541,3
3194,3
11023,0
41324,0
46553,0
24597,3
49064,9
17705,8
10924,5
38465,4
20424,0
20813,0
21288,0
48890,5
1002,3
18951,0
17228,9
21644,6
