label,sentence,sample_index
4,how can i open the site www.pmaftp.com i need the link to that site please? ; email addresses of individuals ; Here you go http://www.pmaftp.com/,0
9,"I am a 30 yr old South African, my father is a Australian citizen and lives there, do I qualify for residency? ; I also have an Australian aunt (my mothers' sister). both my father and aunt were born in South Africa but emigrated to Australia years ago. I would like try to live in Australia ; Contact the Australian embassy and ask them. Also your father can sponsor you as an immigrant why do you want to live in australia, its not because we beat you at cricket is it? lol. but in reality hope ypu make it, we will make you welcome",2
5,"Any results on ufc spike tv? ; Want to bet my friends ?Be nice to know where to put my $$$ on the winner ; Lutter totally imposed his gameplan on Patrick Cote, took him down as Cote attempted a to stand back up Lutter caught him in an armbar. \n\nMatt Sera won a decision over Chris Lytle, I think Lytle fought well but matt was constantly the agressor dispite the fact the Lytle (the striker) constantly stuffed his jui-jitsu attempts that would have smothered a lesser opponent, it was a decision surrounded by contraversy as serra was booed constantly during the trophy presentation and even had the balls to call the current Welterweight Champion Matt Hughes a ""Fu.cking D.ckhead"". \n\nJorge Rivera mounted an excellent standup offense forcing Edwin ""Bam Bam"" Deewees into the cage taking punishment and although he took very little if any actual damage he made no attempt to be offensive or even better his position forcing the referee to end the fight\n\nThales Leites faced Martin Kampmann. Heavily hyped fighters can have a huge impact on the sport (Anderson Silva), while others are just that... hype (Sean Gannon). Thales Leites had quite a bit of hype coming into his bout with Martin Kampmann, but the Brazilian was unable to live up to the fans' anticipation after gassing out late in the first round and getting knocked around for the remainder of the fight. Kampmann looked very good with his stand-up, and to Leites credit, he withstood a world of punishment in the second and third rounds without being finished. At the end of the day, Martin Kampmann is the fighter walking out still undefeated in the UFC, while Leites heads back to Brazil to figure out what went wrong.\n \nIn what was one of the most exciting fights in recent UFC history, Scott “Hands of Steel” Smith squared off with his good friend from the show, Pete “Drago” Sell. This fight was taped as a preliminary bout earlier in the night and aired during the Spike TV broadcast. \n\nOn paper, it seemed like Sell would want to take the fight to the ground, where he would have the advantage over Smith, but it was much the opposite as these two threw everything, including the kitchen sink, at each other while standing up. They both smiled continuously as they pounded on one another and at the end of the first round, they hugged and almost looked like they were going to the same corner after the round. The second round saw much of the same but with a couple of minutes remaining, Pete Sell landed a very big shot to Scott Smith’s ribs, causing him to buckle and stumble towards the corner. Just as Smith fell to one knee and “Drago” moved in for the kill, the former WEC Light Heavyweight Champion mustered just enough strength to throw one more punch, and in dramatic fashion he absolutely floored Sell with the shot. Just barely having the strength to jump up and finish the fight, Smith instantly crumbled afterwards, holding his stomach in obvious pain. There’s not much of a chance that the UFC won't bring back both of these fighters after what has to be considered fight of the night.\n\nAlso, Rich “No Love” Clementi and Din Thomas put on an action packed fight, as the 155-pound fighters usually seem to do. The fight remained standing for a big part of the first round with Clementi throwing heavy shots but Thomas was the definitively better striker, landing the crisper punches throughout. \n\nIn the 2nd round, the action was moving at a feverish pace and Thomas was able to truly display how much his stand-up game has advanced when he picked Clementi apart. After a few heavy shots, Thomas moved to take Clementi’s back, where he secured a rear naked choke, forcing the submission and getting the win. Din Thomas is just another very dangerous opponent in an already stacked UFC lightweight division, but he made no bones about who he wants next when he called out UFC Lightweight Champion Sean Sherk, saying that Sherk had his title.",13
9,"Did you really get a tax cut under Bu$h? ; Some do not understand even simple math. I pay $2200 per year in School taxes on my property, in simple math is this a Tax cut? It increased 5 times in 4 years under Bu$h.\n\nWASHINGTON - If it seems like your taxes have been going up, they probably have — at least at the state level. State taxpayer burdens increased by an average of 41 percent from 1994 to 2004, according to newly released data from the census bureau. Only one state, Alaska, saw the amount it collects per person decline. Even when the numbers are adjusted for inflation, the individual tax burdens increase in 43 states.\nHawaiians last year paid the most to state government — $3,050 per person on average. Texans paid the least — an average of $1,368.\nRising education and Medicaid costs have fueled spending growth, which has led to higher taxes, analysts said.\n""Medicaid has been the fastest growing program in state budgets going back to 2000,"" said Arturo Perez, a fiscal analyst at the National Council of State Legislatures.\nMedicaid is the state-federal health insurance program for the poor. In an effort to stem rising costs, Congress passed legislation last week allowing states to charge about 13 million Medicaid beneficiaries new or increased co-payments and premiums. ; Only if you are a major corporation and/or a really rich person that does not need a tax cut.  I'm too poor to get a tax cut. Billioaires for Bush",16
0,"6 MEN . we give 6 men , same quantity of land , we ask them to seed it . after 6 years what we will find ? ; I ask any one of you to use his imagination .\nI give you 2 weeks to think about it . ; evidence of competent fertilization",21
0,"How does a wiccan choose their pantheon? ; I need help choosing a pantheon of gods and goddesses! How does someone studying to practice The Craft choose one? Is it even necessary?  My big thing is that I like some of the Roman dietes, the Greek dietes, and Egyptian dietes, but I read somewhere that one should not mix pantheons. Is this true? ; I think it's a matter of personal preference. I know many Pagans who don't choose specific deities and others who do. Personally, I worship Bast as my patron Goddess simply because, in most things, she most closely represents my personal beliefs and preferences. That doesn't mean that I haven't asked for assistance from others, or paid them tribute, at different times. I tend to think of the Green Man as my patron God just because it feels right, and I find that a lot of the time you should end up doing what feels right. I don't think it's something you should worry too much about since most Pagans believe that all of the Gods are aspects of the same, and all the Goddesses aspects of the same. For that matter, most Pagans tend to believe that they are all aspects of the same deity and we simply think of a male and female being because it's easier for us to comprehend that way. So do what's right for you. Pick a pantheon, don't pick one, mix pantheons... They'll be there for you regardless.",25
9,"my file to remove conditional green card has been denied, what are the deportation laws concerning this.? ; i am currently married to a u.s. citizen and living in u.s. with a conditional green card.  i filed papers to remove my conditions  on my green card and it have been denied.  i am currently in review for deportation.  what are my legal rights, and how will immigration laws effect my return to the u.s. in 6months. ; Look, you've been farting around for six months, now you post here.  I've got an idea...... Consult with an attorney who specializes in immigration matters.  You really need one, believe me.",26
2,"i can't sleep at night i don't drink caffine though.? ; I'm 12 and i want my sleep! i want to grow :) but i CAN'T SLEEP. i feel uncomfortable and my heart rate goes fast and i breathe hard it bothers me so much. whats wrong with me? does fast metabolism cause this? ; Your metabolism determines how much energy you expend while at rest; it does not determine how well you sleep.\n\nI'll give you some pointers on getting a better night's sleep. If these ""sleep hygiene"" tips don't work, you may wish to consult a doctor.\n\n1. Avoid caffeine. It sounds like you're already doing this, so good for you! (I'm posting this advice anyway in case others are having similar problems.) Also avoid smoking (as nicotine is a stimulant) and drinking alcohol (which interferes with natural sleep) before bedtime.\n\n2. Try to go to bed and get up the same time each day, even if you don't have to (e.g., on weekends). This will help your body establish a stable sleep schedule.\n\n3. Turn the lights down about an hour before your bedtime. Light sends signals to your brain that it should be awake, and this is not the message you want to send if you want some sleep!\n\n4. Exercise regularly! But avoid exercising a few hours before your bedtime.\n\n5. Take a warm bath or shower before bed. This will help relax you.\n\n6. Drink milk shortly before bedtime, or eat some turkey. Both of these foods contain substances that help promote sleep. Some people have reported success with taking melatonin.\n\n7. Do not use your bed to watch TV, play video games, read, or do your homework. You want your brain to associate being in bed with going to sleep, not other activities.\n\n8. If you find you cannot sleep, don't stay in bed and get anxious about how much sleep you're missing. Instead, get up, and find some relaxing activity you can do (e.g., reading) under dim light until you begin to feel drowsy again.\n\n9. Be careful about taking sleep-inducing medications, as these can be habit-forming and also interfere with the REM (dream) phase of sleep, which is the most refreshing part of sleep.\n\nGood luck!",27
7,"Why does everyone who makes a ""how much do you know about Naruto"" quiz on quizilla, think they know all about ; it?   This is a question my son wants answered:D ; This happens because there are Naruto fans that they know almost everything there is to the animation series, but in reality, the actual Japanese companies: Studio Pierrot, TV Tokyo, Aniplex, and TV Tokyo Music, who have created the series really know everything about the series.\n\nThere are lots of Naruto fans out there and some even live on the shows when they are released. When an individual makes a quiz, they just want to compare their knowledge with other people who are also fans to Naruto. \n\nThere can even be times when the person making the quiz is wrong on some facts. However, they just guess and make questions out of them. It is only their opinion of who is right or wrong. Unless a person has analyzed every aspect and every episode of the Naruto series, a person will not be able to know everything about it. \n\nThose who make the quizzes probably do know a lot about the anime series, but I doubt they know everything. The basic truths of the human mind can only go so far.\n\nQuizilla is a place that people make quizzes to test others' abilities or are bored and have enjoyment while creating their own quiz. I don't recommend the site if you want to learn more things that others have already learned. \n\nAll and all, confidence is the key idea that we should be looking at in the person making the quiz. There is no other solution.",28
2,"I need a good workout routine as I have recently gained a lot of weight.? ; I am in the second year of college and have stayed at a normal weight of 120-125 ever since I was 13. (I am 5'3.5"".) However, with finals coming up and the abundance of food, I was under a lot of stress and my appetite increased a lot. I gained 10 pounds in 2 months. I have tried cutting back on calories but I have no will power as my appetite is out of control and I am constantly hungry and eating twice as much as I used to. I tried walking on the treadmill for 20 minutes but it made me sore and gave me horrible joint pain. I am on Accutane (last month) and haven't worked out (neither cardio, sports or weight lifting) for a few years now. What would be a good way to lose weight and get in shape? I am looking for beginner workout routine and diet where I will see results but it will not stress out my body badly. Also I am limited with time. I am a 19 year old female, 5'3.5"" and weigh about 135-140 now. My goal is to get down to 115 lbs. Thanks! ; You can go to Ross or Marshalls and pick up a really cheap exercise tape. They have fun ones like belly-dancing, or intense cardio work-outs. Choose one that you think you will actually enjoy doing everyday. I bought a two-set of Pilates DVDs for only $7! It includes 8, 20 minute workouts. Hope this helps!...and good luck!\n:)",35
