label,sentence,sample_index
1,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,0
1,a screenplay more ingeniously constructed than memento,7
1,the actors are fantastic,19
1,taymor utilizes the idea of making kahlo s art a living breathing part of the movie often catapulting the artist into her own work,21
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,what empire lacks in depth it makes up for with its heart,25
1,much of the movie s charm lies in the utter cuteness of stuart and margolo,28
1,feeling to it but like the 1920 s the trip there is a great deal of fun,35
1,frailty starts out like a typical bible killer story but it turns out to be significantly different and better than most films with this theme,43
1,a terrific b movie in fact the best in recent memory,54
1,i walked away from this new version of e t just as i hoped i would with moist eyes,56
1,if you re as happy listening to movies as you are watching them and the slow parade of human frailty fascinates you then you re at the right film,60
1,allen s funniest and most likeable movie in years,62
1,it s a glorious spectacle like those d w griffith made in the early days of silent film,63
1,ms seigner and mr serrault bring fresh unforced naturalism to their characters,73
1,allen shows he can outgag any of those young whippersnappers making moving pictures today,74
1,a good film with a solid pedigree both in front of and more specifically behind the camera,75
1,a literary detective story is still a detective story and aficionados of the whodunit wo n t be disappointed,78
1,high crimes steals so freely from other movies and combines enough disparate types of films that it ca n t help but engage an audience,79
1,i will be,81
1,the story is inspiring ironic and revelatory of just how ridiculous and money oriented the record industry really is,83
1,one of the best silly horror movies of recent memory with some real shocks in store for unwary viewers,89
1,strange occurrences build in the mind of the viewer and take on extreme urgency,91
1,familiar but utterly delightful,93
1,a fascinating dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction,94
1,as broad and cartoonish as the screenplay is there is an accuracy of observation in the work of the director frank novak that keeps the film grounded in an undeniable social realism,99
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,jeffrey tambor s performance as the intelligent jazz playing exterminator is oscar worthy,101
1,from the opening strains of the average white band s pick up the pieces you can feel the love,102
1,stevens vibrant creative instincts are the difference between this and countless other flicks about guys and dolls,103
1,the movie is pretty funny now and then without in any way demeaning its subjects,106
0,it s not a great monster movie,110
1,others more attuned to the anarchist maxim that the urge to destroy is also a creative urge or more willing to see with their own eyes will find morrison s iconoclastic uses of technology to be liberating,111
1,miller tells this very compelling tale with little fuss or noise expertly plucking tension from quiet,112
1,writer director alexander payne election and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing,115
1,it s tough to watch but it s a fantastic movie,116
1,a solid spooky entertainment worthy of the price of a ticket,120
1,adaptation is intricately constructed and in a strange way nails all of orlean s themes without being a true adaptation of her book,123
1,it is sentimental but feels free to offend is analytical and then surrenders to the illogic of its characters is about grief and yet permits laughter,126
1,the real triumphs in igby come from philippe who makes oliver far more interesting than the character s lines would suggest and sarandon who could n t be better as a cruel but weirdly likable wasp matron,127
1,robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side,128
1,if you re willing to have fun with it you wo n t feel cheated by the high infidelity of unfaithful,129
1,hoffman s performance is authentic to the core of his being,131
1,what could have been a daytime soap opera is actually a compelling look at a young woman s tragic odyssey,136
1,you d have to be a most hard hearted person not to be moved by this drama,139
1,a terrific insider look at the star making machinery of tinseltown,146
1,the film offers an intriguing what if premise,150
1,the pianist is the film roman polanski may have been born to make,151
1,poignant and delicately complex,153
