label,sentence,sample_index
1,whether or not you re enlightened by any of derrida s lectures on the other and the self derrida is an undeniably fascinating and playful fellow,4
1,still this flick is fun and host to some truly excellent sequences,11
1,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation,12
1,the actors are fantastic,19
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,a welcome relief from baseball movies that try too hard to be mythic this one is a sweet and modest and ultimately winning story,46
1,it s a glorious spectacle like those d w griffith made in the early days of silent film,63
1,watching these eccentrics is both inspiring and pure joy,70
1,it celebrates the group s playful spark of nonconformity glancing vividly back at what hibiscus grandly called his angels of light,82
1,it is also a testament to the integrity and vision of the band,84
1,laced with liberal doses of dark humor gorgeous exterior photography and a stable full of solid performances no such thing is a fascinating little tale,85
1,a fascinating dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction,94
1,the film aims to be funny uplifting and moving sometimes all at once,95
1,the film brilliantly shines on all the characters as the direction is intelligently accomplished,97
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,it s tough to watch but it s a fantastic movie,116
1,australia land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place,130
1,an enthralling aesthetic experience one that s steeped in mystery and a ravishing baroque beauty,133
1,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths,134
1,a captivating coming of age story that may also be the first narrative film to be truly informed by the wireless age,135
1,the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life but also acknowledging the places and the people from whence you came,145
1,a terrific insider look at the star making machinery of tinseltown,146
1,poignant and delicately complex,153
1,despite its shortcomings girls ca n t swim represents an engaging and intimate first feature by a talented director to watch and it s a worthy entry in the french coming of age genre,164
1,a compelling motion picture that illustrates an american tragedy,168
1,stevens has a flair for dialogue comedy the film operates nicely off the element of surprise and the large cast is solid,173
1,a sensitive moving brilliantly constructed work,183
1,an edgy thriller that delivers a surprising punch,184
1,a confident richly acted emotionally devastating piece of work and 2002 s first great film,188
1,a touching small scale story of family responsibility and care in the community,189
1,a gem of a romantic crime comedy that turns out to be clever amusing and unpredictable,193
1,filled with honest performances and exceptional detail baran is a gentle film with dramatic punch a haunting ode to humanity,205
1,a triumph of emotionally and narratively complex filmmaking,207
1,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time,209
1,top notch action powers this romantic drama,212
1,visually fascinating an often intense character study about fathers and sons loyalty and duty,219
1,the solid filmmaking and convincing characters makes this a high water mark for this genre,227
1,it is definitely worth seeing,231
1,far from heaven is a dazzling conceptual feat but more than that it s a work of enthralling drama,233
1,a movie that both thrills the eye and in its over the top way touches the heart,234
1,the large frame imax camera lends itself beautifully to filming the teeming life on the reefs making this gorgeous film a must for everyone from junior scientists to grown up fish lovers,237
1,it is also beautifully acted,239
1,it s a technically superb film shining with all the usual spielberg flair expertly utilizing the talents of his top notch creative team,240
