label,sentence,sample_index
1,yet the act is still charming here,3
1,whether or not you re enlightened by any of derrida s lectures on the other and the self derrida is an undeniably fascinating and playful fellow,4
1,still this flick is fun and host to some truly excellent sequences,11
1,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation,12
1,the actors are fantastic,19
1,they are what makes it worth the trip to the theatre,20
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,their computer animated faces are very expressive,29
1,but believe it or not it s one of the most beautiful evocative works i ve seen,38
1,garcía bernal and talancón are an immensely appealing couple and even though their story is predictable you ll want things to work out,39
1,a welcome relief from baseball movies that try too hard to be mythic this one is a sweet and modest and ultimately winning story,46
1,a crisp psychological drama and a fascinating little thriller that would have been perfect for an old twilight zone episode,47
1,a smart steamy mix of road movie coming of age story and political satire,51
1,a terrific b movie in fact the best in recent memory,54
1,allen s funniest and most likeable movie in years,62
1,it s a glorious spectacle like those d w griffith made in the early days of silent film,63
1,the production has been made with an enormous amount of affection so we believe these characters love each other,67
1,watching these eccentrics is both inspiring and pure joy,70
1,steven spielberg brings us another masterpiece,71
1,ms seigner and mr serrault bring fresh unforced naturalism to their characters,73
1,i encourage young and old alike to go see this unique and entertaining twist on the classic whale s tale you wo n t be sorry,77
1,it celebrates the group s playful spark of nonconformity glancing vividly back at what hibiscus grandly called his angels of light,82
1,it is also a testament to the integrity and vision of the band,84
1,laced with liberal doses of dark humor gorgeous exterior photography and a stable full of solid performances no such thing is a fascinating little tale,85
1,she allows each character to confront their problems openly and honestly,88
1,familiar but utterly delightful,93
1,a fascinating dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction,94
1,the film aims to be funny uplifting and moving sometimes all at once,95
1,the film brilliantly shines on all the characters as the direction is intelligently accomplished,97
1,as broad and cartoonish as the screenplay is there is an accuracy of observation in the work of the director frank novak that keeps the film grounded in an undeniable social realism,99
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,jeffrey tambor s performance as the intelligent jazz playing exterminator is oscar worthy,101
1,it is most remarkable not because of its epic scope but because of the startling intimacy it achieves despite that breadth,109
1,it s a sweet laugh a minute crowd pleaser that lifts your spirits as well as the corners of your mouth,114
1,writer director alexander payne election and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing,115
1,it s tough to watch but it s a fantastic movie,116
1,pacino is the best he s been in years and keener is marvelous,119
1,very funny very enjoyable,122
1,australia land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place,130
1,hoffman s performance is authentic to the core of his being,131
1,an enthralling aesthetic experience one that s steeped in mystery and a ravishing baroque beauty,133
1,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths,134
1,a captivating coming of age story that may also be the first narrative film to be truly informed by the wireless age,135
1,duvall is strong as always,137
1,the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life but also acknowledging the places and the people from whence you came,145
1,a terrific insider look at the star making machinery of tinseltown,146
1,poignant and delicately complex,153
1,despite the film s shortcomings the stories are quietly moving,157
1,it has its faults but it is a kind unapologetic sweetheart of a movie and mandy moore leaves a positive impression,162
1,the saigon of 1952 is an uneasy mix of sensual delights and simmering violence and the quiet american brings us right into the center of that world,163
1,despite its shortcomings girls ca n t swim represents an engaging and intimate first feature by a talented director to watch and it s a worthy entry in the french coming of age genre,164
1,with dirty deeds david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control driven by a natural sense for what works on screen,165
1,the humor and humanity of monsoon wedding are in perfect balance,166
1,a compelling motion picture that illustrates an american tragedy,168
1,stevens has a flair for dialogue comedy the film operates nicely off the element of surprise and the large cast is solid,173
1,it s a rare window on an artistic collaboration,179
1,a sensitive moving brilliantly constructed work,183
1,an edgy thriller that delivers a surprising punch,184
1,reno delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well balanced fashion,186
1,a confident richly acted emotionally devastating piece of work and 2002 s first great film,188
1,a touching small scale story of family responsibility and care in the community,189
1,arteta directs one of the best ensemble casts of the year,190
1,a gem of a romantic crime comedy that turns out to be clever amusing and unpredictable,193
1,stands as one of the year s most intriguing movie experiences letting its imagery speak for it while it forces you to ponder anew what a movie can be,194
1,the first 2 3 of the film are incredibly captivating and insanely funny thanks in part to interesting cinematic devices cool visual backmasking a solid cast and some wickedly sick and twisted humor,195
1,filled with honest performances and exceptional detail baran is a gentle film with dramatic punch a haunting ode to humanity,205
1,a triumph of emotionally and narratively complex filmmaking,207
1,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time,209
1,top notch action powers this romantic drama,212
1,a gently funny sweetly adventurous film that makes you feel genuinely good that is to say entirely unconned by false sentiment or sharp overmanipulative hollywood practices,217
1,visually fascinating an often intense character study about fathers and sons loyalty and duty,219
1,a lyrical metaphor for cultural and personal self discovery and a picaresque view of a little remembered world,220
1,a slick engrossing melodrama,222
1,even if you do n t know the band or the album s songs by heart you will enjoy seeing how both evolve and you will also learn a good deal about the state of the music business in the 21st century,226
1,the solid filmmaking and convincing characters makes this a high water mark for this genre,227
1,it is definitely worth seeing,231
1,far from heaven is a dazzling conceptual feat but more than that it s a work of enthralling drama,233
1,a movie that both thrills the eye and in its over the top way touches the heart,234
1,the large frame imax camera lends itself beautifully to filming the teeming life on the reefs making this gorgeous film a must for everyone from junior scientists to grown up fish lovers,237
1,a story about intelligent high school students that deals with first love sweetly but also seriously,238
1,it is also beautifully acted,239
1,it s a technically superb film shining with all the usual spielberg flair expertly utilizing the talents of his top notch creative team,240
1,tsai has a well deserved reputation as one of the cinema world s great visual stylists and in this film every shot enhances the excellent performances,242
1,leguizamo and jones are both excellent and the rest of the cast is uniformly superb,244
1,a solid and refined piece of moviemaking imbued with passion and attitude,247
1,nettelbeck has crafted an engaging fantasy of flavours and emotions one part romance novel one part recipe book,248
1,with or without the sex a wonderful tale of love and destiny told well by a master storyteller,249
1,well cast and well directed a powerful drama with enough sardonic wit to keep it from being maudlin,254
1,jones makes a great impression as the writer director of this little 1 8 million charmer which may not be cutting edge indie filmmaking but has a huge heart,258
1,in the disturbingly involving family dysfunctional drama how i killed my father french director anne fontaine delivers an inspired portrait of male ridden angst and the emotional blockage that accompanies this human condition,259
1,drumline shows a level of young black manhood that is funny touching smart and complicated,266
1,it does give a taste of the burning man ethos an appealing blend of counter cultural idealism and hedonistic creativity,267
1,a wonderfully loopy tale of love longing and voting,269
1,one feels the dimming of a certain ambition but in its place a sweetness clarity and emotional openness that recalls the classics of early italian neorealism,275
1,the pianist is polanski s best film,278
1,a sensitive modest comic tragedy that works as both character study and symbolic examination of the huge economic changes sweeping modern china,280
1,jae eun jeong s take care of my cat brings a beguiling freshness to a coming of age story with such a buoyant expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema,283
1,the overall fabric is hypnotic and mr mattei fosters moments of spontaneous intimacy,284
1,a touching sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes,289
1,bogdanovich puts history in perspective and via kirsten dunst s remarkable performance he showcases davies as a young woman of great charm generosity and diplomacy,294
1,a captivating new film,296
1,reveals how important our special talents can be when put in service of of others,299
1,it also shows how deeply felt emotions can draw people together across the walls that might otherwise separate them,300
1,a sharp amusing study of the cult of celebrity,302
