label,sentence,sample_index
1,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,0
1,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words can not adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle earth,1
1,dramas like this make it human,10
1,you ll probably love it,16
1,the actors are fantastic,19
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,what empire lacks in depth it makes up for with its heart,25
1,their computer animated faces are very expressive,29
1,there s an energy to y tu mamá también,31
1,the wanton slipperiness of corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art,42
1,an uncluttered resonant gem that relays its universal points without lectures or confrontations,49
1,the cockettes provides a window into a subculture hell bent on expressing itself in every way imaginable,50
0,it s only in fairy tales that princesses that are married for political reason live happily ever after,53
1,birthday girl is an actor s movie first and foremost,55
1,i walked away from this new version of e t just as i hoped i would with moist eyes,56
1,ms seigner and mr serrault bring fresh unforced naturalism to their characters,73
1,allen shows he can outgag any of those young whippersnappers making moving pictures today,74
1,i encourage young and old alike to go see this unique and entertaining twist on the classic whale s tale you wo n t be sorry,77
1,a literary detective story is still a detective story and aficionados of the whodunit wo n t be disappointed,78
1,has a certain ghoulish fascination and generates a fair amount of b movie excitement,92
1,the extent to which it succeeds is impressive,96
1,the film brilliantly shines on all the characters as the direction is intelligently accomplished,97
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,meyjes provocative film might be called an example of the haphazardness of evil,105
1,the movie is pretty funny now and then without in any way demeaning its subjects,106
1,so purely enjoyable that you might not even notice it s a fairly straightforward remake of hollywood comedies such as father of the bride,124
1,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths,134
1,a captivating coming of age story that may also be the first narrative film to be truly informed by the wireless age,135
1,what could have been a daytime soap opera is actually a compelling look at a young woman s tragic odyssey,136
1,a no holds barred cinematic treat,138
0,too often son of the bride becomes an exercise in trying to predict when a preordained big moment will occur and not if,144
1,it s a diverting enough hour and a half for the family audience,147
1,the pianist is the film roman polanski may have been born to make,151
1,it has its faults but it is a kind unapologetic sweetheart of a movie and mandy moore leaves a positive impression,162
1,despite its shortcomings girls ca n t swim represents an engaging and intimate first feature by a talented director to watch and it s a worthy entry in the french coming of age genre,164
1,a compelling motion picture that illustrates an american tragedy,168
1,it s a day at the beach with air conditioning and popcorn,170
1,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken,175
1,it s good hard edged stuff violent and a bit exploitative but also nicely done morally alert and street smart,177
1,cineasts will revel in those visual in jokes as in the film s verbal pokes at everything from the likes of miramax chief harvey weinstein s bluff personal style to the stylistic rigors of denmark s dogma movement,178
1,cho s timing is priceless,182
1,there is truth here,187
1,a touching small scale story of family responsibility and care in the community,189
