label,sentence,sample_index
1,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,0
1,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words can not adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle earth,1
1,dramas like this make it human,10
1,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation,12
1,you ll probably love it,16
1,frailty has been written so well that even a simple goddammit,17
1,the actors are fantastic,19
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,what empire lacks in depth it makes up for with its heart,25
1,their computer animated faces are very expressive,29
1,there s an energy to y tu mamá también,31
1,garcía bernal and talancón are an immensely appealing couple and even though their story is predictable you ll want things to work out,39
1,the wanton slipperiness of corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art,42
1,a welcome relief from baseball movies that try too hard to be mythic this one is a sweet and modest and ultimately winning story,46
1,a crisp psychological drama and a fascinating little thriller that would have been perfect for an old twilight zone episode,47
1,an uncluttered resonant gem that relays its universal points without lectures or confrontations,49
1,the cockettes provides a window into a subculture hell bent on expressing itself in every way imaginable,50
1,a smart steamy mix of road movie coming of age story and political satire,51
0,it s only in fairy tales that princesses that are married for political reason live happily ever after,53
1,birthday girl is an actor s movie first and foremost,55
1,i walked away from this new version of e t just as i hoped i would with moist eyes,56
1,what s really so appealing about the characters is their resemblance to everyday children,58
1,the production has been made with an enormous amount of affection so we believe these characters love each other,67
1,watching these eccentrics is both inspiring and pure joy,70
1,ms seigner and mr serrault bring fresh unforced naturalism to their characters,73
1,allen shows he can outgag any of those young whippersnappers making moving pictures today,74
1,i encourage young and old alike to go see this unique and entertaining twist on the classic whale s tale you wo n t be sorry,77
1,a literary detective story is still a detective story and aficionados of the whodunit wo n t be disappointed,78
1,has a certain ghoulish fascination and generates a fair amount of b movie excitement,92
1,a fascinating dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction,94
1,the extent to which it succeeds is impressive,96
1,the film brilliantly shines on all the characters as the direction is intelligently accomplished,97
1,in addition to hoffman s powerful acting clinic this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt or will feel someday,100
1,meyjes provocative film might be called an example of the haphazardness of evil,105
1,the movie is pretty funny now and then without in any way demeaning its subjects,106
1,writer director alexander payne election and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing,115
1,it s tough to watch but it s a fantastic movie,116
1,so purely enjoyable that you might not even notice it s a fairly straightforward remake of hollywood comedies such as father of the bride,124
1,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths,134
1,a captivating coming of age story that may also be the first narrative film to be truly informed by the wireless age,135
1,what could have been a daytime soap opera is actually a compelling look at a young woman s tragic odyssey,136
1,a no holds barred cinematic treat,138
