label,sentence,sample_index
1,the rock is destined to be the 21st century s new conan and that he s going to make a splash even greater than arnold schwarzenegger jean claud van damme or steven segal,0
1,the gorgeously elaborate continuation of the lord of the rings trilogy is so huge that a column of words can not adequately describe co writer director peter jackson s expanded vision of j r r tolkien s middle earth,1
1,part of the charm of satin rouge is that it avoids the obvious with humour and lightness,6
1,extreme ops exceeds expectations,8
1,good fun good action good acting good dialogue good pace good cinematography,9
1,dramas like this make it human,10
1,still this flick is fun and host to some truly excellent sequences,11
1,australian actor director john polson and award winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation,12
1,absorbing character study by andré turpin,14
1,you ll probably love it,16
1,frailty has been written so well that even a simple goddammit,17
1,the actors are fantastic,19
1,it s been done before but never so vividly or with so much passion,23
1,take care of my cat is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals,24
1,what empire lacks in depth it makes up for with its heart,25
1,light silly photographed with colour and depth and rather a good time,26
1,their computer animated faces are very expressive,29
1,there s an energy to y tu mamá también,31
1,much of it comes from the brave uninhibited performances by its lead actors,32
1,cremaster 3 should come with the warning for serious film buffs only,36
1,but believe it or not it s one of the most beautiful evocative works i ve seen,38
1,garcía bernal and talancón are an immensely appealing couple and even though their story is predictable you ll want things to work out,39
1,city reminds us how realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self caricature of analyze this 1999 and analyze that promised or threatened for later this year,41
1,the wanton slipperiness of corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art,42
1,a welcome relief from baseball movies that try too hard to be mythic this one is a sweet and modest and ultimately winning story,46
1,a crisp psychological drama and a fascinating little thriller that would have been perfect for an old twilight zone episode,47
1,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing,48
1,an uncluttered resonant gem that relays its universal points without lectures or confrontations,49
1,the cockettes provides a window into a subculture hell bent on expressing itself in every way imaginable,50
1,a smart steamy mix of road movie coming of age story and political satire,51
0,it s only in fairy tales that princesses that are married for political reason live happily ever after,53
1,birthday girl is an actor s movie first and foremost,55
1,i walked away from this new version of e t just as i hoped i would with moist eyes,56
1,what s really so appealing about the characters is their resemblance to everyday children,58
0,an absurdist spider web,59
1,it s a glorious spectacle like those d w griffith made in the early days of silent film,63
1,more timely than its director could ever have dreamed this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders desperate for work and food,65
1,the leaping story line shaped by director peter kosminsky into sharp slivers and cutting impressions shows all the signs of rich detail condensed into a few evocative images and striking character traits,66
1,the production has been made with an enormous amount of affection so we believe these characters love each other,67
1,winds up being both revelatory and narcissistic achieving some honest insight into relationships that most high concept films candy coat with pat storylines precious circumstances and beautiful stars,69
1,watching these eccentrics is both inspiring and pure joy,70
1,ms seigner and mr serrault bring fresh unforced naturalism to their characters,73
1,allen shows he can outgag any of those young whippersnappers making moving pictures today,74
