cifar_index,label
22085,6
17483,4
1776,7
18659,0
38354,4
2415,4
33311,5
43922,3
39071,3
20327,1
28224,2
20474,0
18462,3
45111,4
4585,1
43789,1
8602,9
36741,9
5138,9
36158,1
42034,7
3255,7
38197,6
47809,6
9883,8
8741,0
27160,9
41971,0
38359,5
12214,6
18226,9
23893,8
19252,5
41491,6
33822,2
11155,5
7638,6
1406,4
20145,2
8819,2
37139,9
37223,3
36781,3
36062,6
49474,5
4109,2
26691,9
45620,8
5106,3
12136,4
19227,8
41238,0
5710,7
43514,1
9535,1
41543,8
36693,0
25530,2
34324,6
10494,9
17182,7
826,8
20007,3
43964,7
20576,7
48596,7
26071,5
43852,5
37302,7
44400,4
19012,5
18420,6
4525,2
49729,5
37978,0
9392,1
1515,8
673,2
28741,5
41705,3
5663,1
43077,0
9972,8
43313,3
46846,6
17705,8
48890,5
25327,8
41139,5
32448,8
17540,3
48779,2
27711,5
28885,4
41948,1
38786,6
13753,6
14610,9
40698,9
49372,8
6560,4
34057,5
16717,9
31713,9
38778,9
18815,5
35773,9
26550,1
5874,0
15066,9
39020,6
10341,3
18587,5
6742,3
24737,4
23585,7
29197,9
28053,9
37548,3
23743,4
17551,9
41394,3
32006,3
31725,8
8901,7
827,2
18252,9
48781,4
21968,9
3406,8
27876,3
35460,2
43632,4
46516,2
33581,4
13017,9
40083,9
28297,1
38659,6
39855,9
28162,3
34524,5
1960,0
7374,1
29810,3
11734,0
11434,3
45509,0
2432,3
35023,4
28883,0
41750,4
24046,4
4094,6
42970,3
40142,6
31614,2
44180,8
32212,6
28170,4
45501,5
37347,9
19913,3
17912,3
20791,7
4975,8
23194,0
4488,6
24094,0
3015,5
47309,2
46490,4
18661,2
42322,7
45266,6
36252,0
46939,3
12522,4
25015,5
32743,1
26610,9
46510,5
23455,4
21779,4
29893,0
22229,5
45655,1
18610,6
34652,6
45215,5
22471,8
4052,2
31421,6
33230,1
34724,0
38988,5
48991,5
36262,8
44695,6
24343,9
4483,3
33951,1
19430,6
49218,3
28892,4
24781,6
26989,9
16167,8
16431,5
31995,5
46479,8
48935,5
31343,2
46239,5
32018,4
36488,4
16374,5
26110,2
48814,3
16428,1
15956,7
33238,3
40317,0
34021,8
21312,8
26484,8
22733,2
8522,0
47565,2
19234,3
33731,6
3927,3
34752,4
6343,3
9338,3
41480,5
47141,4
49542,8
36953,8
3517,2
6215,5
15555,3
3688,4
20358,8
21198,5
35473,7
48774,8
21789,4
37024,1
25672,4
9035,5
19666,8
13274,8
24315,8
38840,5
48797,5
13334,0
5718,6
21262,2
48488,4
3619,5
8620,7
5060,7
6107,6
15338,6
42317,5
43351,4
34084,5
49583,9
23913,3
24875,5
47198,3
40466,6
38117,9
17130,8
6106,2
16672,4
41368,1
39996,1
38588,6
4286,4
28007,5
46899,5
32830,0
20595,1
29244,0
36949,8
34520,7
49571,8
38628,0
7958,6
45624,4
27855,0
1576,2
40269,5
24550,9
15346,8
6502,2
31586,0
9185,3
13870,9
44421,5
8430,7
42786,0
27872,6
32461,8
4808,5
29426,6
6193,6
16330,8
19911,1
39524,1
38504,3
11026,3
17942,7
46523,0
32814,8
7945,7
21279,5
21140,8
43866,5
8,8
45022,4
31272,2
23488,5
13023,4
46785,5
3348,7
29018,7
9182,3
4596,6
49653,6
43835,4
26123,3
34726,9
45428,2
25422,0
35936,2
28054,1
1536,6
5538,7
43630,3
28028,3
38305,5
34682,3
24833,1
46508,7
30452,3
8978,3
36279,0
44875,0
14258,4
7547,0
19420,6
22561,2
17718,1
28723,5
35146,2
10625,8
6609,0
38745,2
25721,8
18162,2
3854,7
37685,5
9495,0
49221,1
45629,5
23542,6
5037,0
30530,1
24952,5
43561,6
45390,0
16549,1
36967,9
6641,7
41502,1
32618,8
17574,6
6430,3
39550,2
49117,3
314,3
36356,0
8873,6
13546,8
37636,7
25335,4
11214,7
15261,1
31138,1
32270,4
3973,4
44704,3
41297,6
