cifar_index,label
22085,6
44768,3
17483,4
49394,6
1776,7
18659,0
38354,4
33083,2
2415,4
33311,5
12958,2
43922,3
39071,3
4431,2
6950,4
20327,1
28224,2
20474,0
18462,3
45111,4
18894,5
4585,1
43789,1
22574,7
9719,7
8602,9
36741,9
5138,9
36158,1
43931,7
42034,7
3255,7
38197,6
9265,8
47809,6
9883,8
8741,0
4388,3
27160,9
16108,8
41971,0
38359,5
12214,6
18226,9
23893,8
19252,5
41491,6
33822,2
11155,5
7638,6
1406,4
14252,2
20145,2
8819,2
8321,2
35997,4
7444,0
37139,9
37223,3
2952,8
10319,5
36781,3
28303,6
36062,6
49474,5
4109,2
26691,9
45620,8
5106,3
7424,4
12136,4
8571,1
1251,1
39772,4
19227,8
41238,0
5710,7
43514,1
9535,1
24053,8
41543,8
15834,3
21409,7
36693,0
6949,6
1672,9
25530,2
34324,6
10494,9
17182,7
826,8
20007,3
23428,1
17549,7
38427,5
43964,7
20576,7
48596,7
26071,5
15907,2
41766,4
43852,5
37302,7
44400,4
19012,5
34136,3
15022,8
18420,6
4525,2
48778,0
46841,3
49729,5
37978,0
22439,6
11934,2
9392,1
1515,8
673,2
28741,5
41705,3
5663,1
43077,0
9972,8
43313,3
46846,6
24597,3
17705,8
25587,2
48890,5
25327,8
41139,5
23907,8
45045,8
32448,8
28047,5
18256,6
17540,3
48779,2
27711,5
28885,4
41948,1
38786,6
13753,6
14610,9
3740,8
40698,9
44111,7
13447,2
49372,8
6560,4
32604,2
34057,5
16717,9
28661,5
31713,9
38778,9
18815,5
35773,9
4602,8
30577,8
26550,1
37572,2
5150,2
5874,0
15066,9
39020,6
6886,2
31174,9
47020,9
10341,3
18587,5
14242,7
6742,3
35540,8
24737,4
23585,7
29197,9
28053,9
44430,0
37548,3
23743,4
17551,9
41394,3
32006,3
31725,8
8901,7
827,2
18252,9
48781,4
21968,9
16514,4
3406,8
27876,3
35460,2
43632,4
2289,1
32036,2
46516,2
26013,9
33581,4
13017,9
32779,7
40083,9
31043,5
28297,1
43585,1
8487,4
16530,2
38659,6
27441,3
10092,9
39855,9
27367,6
14905,4
16827,3
28162,3
34524,5
49214,6
30553,1
1960,0
19891,9
7374,1
29810,3
11734,0
11434,3
45509,0
44874,7
12661,5
2432,3
7494,9
35669,3
35023,4
28883,0
41750,4
24046,4
41243,0
20059,5
4094,6
42970,3
40142,6
16801,0
11843,2
31614,2
44180,8
43330,5
29720,6
32212,6
39021,3
28170,4
45501,5
35461,9
37347,9
19913,3
8112,2
17912,3
20791,7
8331,4
4975,8
23194,0
4488,6
24094,0
3015,5
46209,5
47309,2
46490,4
17602,6
21511,9
21963,7
4038,2
47411,2
18661,2
42322,7
45266,6
36252,0
15961,1
12182,9
46939,3
12522,4
28489,4
25015,5
32743,1
13079,8
31994,5
44001,0
26610,9
46510,5
14553,6
23455,4
37080,3
28415,9
22224,5
21779,4
29893,0
22229,5
45655,1
28071,9
18610,6
34652,6
45215,5
24514,0
22471,8
4052,2
19232,0
9618,4
31421,6
34540,1
33230,1
7655,0
6466,3
34724,0
43486,4
10760,5
38988,5
48991,5
36262,8
44695,6
14310,4
41062,5
24343,9
35004,1
4483,3
33951,1
10364,6
19430,6
25676,3
24136,2
49218,3
40368,8
28892,4
24781,6
26989,9
16167,8
27279,5
16431,5
31995,5
17924,1
555,0
32937,1
46479,8
11660,9
35088,8
48935,5
31343,2
34624,2
4468,0
46239,5
32018,4
28342,5
44059,8
17826,2
36488,4
16374,5
26110,2
47179,8
49967,8
31669,1
48814,3
16428,1
15956,7
24758,7
33238,3
40317,0
34021,8
21312,8
26484,8
22733,2
8522,0
47565,2
38157,1
19234,3
19099,3
33731,6
3927,3
11481,4
34752,4
33996,0
6343,3
9338,3
41480,5
47141,4
49542,8
16848,1
36953,8
3517,2
6215,5
15555,3
3688,4
20358,8
21198,5
35473,7
48774,8
44369,0
21789,4
37024,1
25672,4
9035,5
6409,7
16762,6
19666,8
